country_code,permalink,category_list,funding_round_type,raised_amount_usd
GBR,cambridge-quantum-computing-limited,Technology,venture,50000000.0
GBR,cambridge-temperature-concepts,Hardware + Software,venture,4380000.0
GBR,cambridge-wireless,Mobile,venture,79066.0
GBR,camrivox,Software,venture,1560000.0
GBR,camsemi,Clean Technology,venture,8000000.0
GBR,camsemi,Clean Technology,venture,8190000.0
GBR,camsemi,Clean Technology,venture,26000000.0
GBR,canburg,Furniture,venture,13010774.0
GBR,cantab-biopharmaceuticals,Biotechnology,venture,8100000.0
GBR,captify,Advertising,venture,12597433.0
GBR,captive-media,Advertising,venture,700000.0
GBR,carbon-hub,Enterprise Software,venture,1434300.0
GBR,carmageddon,Games,venture,3500000.0
GBR,carspring,Internet,venture,3290869.0
GBR,carwow,Automotive,venture,7230241.0
GBR,casabu,E-Commerce,venture,1339050.0
GBR,cascade-technologies,Environmental Innovation,venture,1150000.0
GBR,cascade-technologies,Environmental Innovation,venture,4590000.0
GBR,cascade-technologies,Environmental Innovation,venture,1980000.0
GBR,caspian-learning,Software,venture,1500000.0
GBR,caspian-learning,Software,venture,2950000.0
GBR,cdsm-interactive-solutions,Software,venture,199000.0
GBR,celaton,Software,venture,3954556.0
GBR,cell-medica,Biotechnology,venture,7290000.0
GBR,cell-medica,Biotechnology,venture,78382191.0
GBR,cell-medica,Biotechnology,venture,3740000.0
GBR,cellcap-technologies,Biotechnology,venture,115819.0
GBR,cellcentric,Biotechnology,venture,6515581.0
GBR,cellcrypt,Software,venture,3150000.0
GBR,cellnovo,Diabetes,venture,48268413.0
GBR,celltick-technologies,Advertising,venture,8000000.0
GBR,celltick-technologies,Advertising,venture,8500000.0
GBR,celltick-technologies,Advertising,venture,10000000.0
GBR,celltick-technologies,Advertising,venture,3500000.0
GBR,celltick-technologies,Advertising,venture,11000000.0
GBR,celltran,Biotechnology,venture,4820000.0
GBR,celltran,Biotechnology,venture,470000.0
GBR,celona-technologies,Software,venture,14000000.0
GBR,celona-technologies,Software,venture,1700000.0
GBR,celona-technologies,Software,venture,3190000.0
GBR,celoxica,Hardware + Software,venture,1038692.0
GBR,celoxica,Hardware + Software,venture,3000000.0
GBR,celoxica,Hardware + Software,venture,11309602.0
GBR,celoxica,Hardware + Software,venture,2439520.0
GBR,celoxica,Hardware + Software,venture,5837089.0
GBR,celoxica,Hardware + Software,venture,30000000.0
GBR,celtic-renewables,Biotechnology,venture,2000000.0
GBR,censornet,Enterprise Software,venture,3061146.0
GBR,central-test,Certification Test,venture,941000.0
GBR,centrix-software,Cloud Computing,venture,10000000.0
GBR,certivox,Information Services,venture,2390282.0
GBR,certivox,Information Services,venture,8000000.0
GBR,certivox,Information Services,venture,1460000.0
GBR,chameleon-biosurfaces,Health Care,venture,938000.0
GBR,chamelic,Biotechnology,venture,1561320.0
GBR,chargemaster,Automotive,venture,5133089.0
GBR,chargifi,Energy Management,venture,2700000.0
GBR,chemistdirect,E-Commerce,venture,10000000.0
GBR,chic-by-choice,Designers,venture,1588517.0
GBR,chonais-holdings,Energy Management,venture,3990776.0
GBR,chonais-holdings,Energy Management,venture,4195029.0
GBR,chroma-therapeutics,Biotechnology,venture,24500000.0
GBR,chroma-therapeutics,Biotechnology,venture,53000000.0
GBR,ciccworld,Software,venture,1031236.0
GBR,cinergy-international-uk,Software,venture,1500000.0
GBR,ciqual,Enterprise Software,venture,1798555.0
GBR,circassia,Biotechnology,venture,98000000.0
GBR,circassia,Biotechnology,venture,24801993.0
GBR,circassia,Biotechnology,venture,21829006.0
GBR,circulogene-diagnostics,Biotechnology,venture,1230000.0
GBR,cisiv,Enterprise Software,venture,640458.0
GBR,citel-technologies,Business Development,venture,7000000.0
GBR,citymapper-limited,Travel,venture,10000000.0
GBR,citysocialising,Networking,venture,360000.0
GBR,citysocialising,Networking,venture,1580000.0
GBR,civico,Politics,venture,236000.0
GBR,clarisite,Software,venture,5500000.0
GBR,clash-media-advertising,Advertising,venture,2648331.0
GBR,clash-media-advertising,Advertising,venture,2080000.0
GBR,clash-media-advertising,Advertising,venture,3956128.0
GBR,clearbooks,Accounting,venture,483276.0
GBR,clickandbuy,Curated Web,venture,23594000.0
GBR,clickandbuy,Curated Web,venture,6378500.0
GBR,cloud-direct,Software,venture,2503087.0
GBR,cloudambo,Coupons,venture,50000.0
GBR,cloudambo,Coupons,venture,1500000.0
GBR,cloudblocks,IaaS,venture,22414.0
GBR,clusterseven,Enterprise Software,venture,3010000.0
GBR,clusterseven,Enterprise Software,venture,4280000.0
GBR,clyde-biosciences,Biotechnology,venture,2929258.0
GBR,cmp-therapeutics,Biotechnology,venture,1960350.0
GBR,cmp-therapeutics,Biotechnology,venture,5700219.0
GBR,cms-global-technologies,Software,venture,441000.0
GBR,cms-global-technologies,Software,venture,589000.0
GBR,cn-creative,Biotechnology,venture,3137231.0
GBR,coco-communications,Public Relations,venture,8947666.0
GBR,coco-communications,Public Relations,venture,6100000.0
GBR,cogbooks,E-Commerce,venture,2800000.0
GBR,cogenta-systems,Analytics,venture,1340000.0
GBR,cognia,Analytics,venture,714557.0
GBR,cognia,Analytics,venture,3224051.0
GBR,common-interest-communities,Application Platforms,venture,10000000.0
GBR,commontime,Mobile,venture,1000000.0
GBR,community-ventures-4,Health Care,venture,730000.0
GBR,compound-semiconductor-technologies,Semiconductors,venture,5980000.0
GBR,compound-semiconductor-technologies,Semiconductors,venture,2609492.0
GBR,concorde-solutions,Software,venture,2500000.0
GBR,concurrent-thinking,Software,venture,1212201.0
GBR,concurrent-thinking,Software,venture,1500000.0
GBR,concurrent-thinking,Software,venture,3190000.0
GBR,congenica,Biotechnology,venture,3232695.0
GBR,congenica,Biotechnology,venture,1567557.0
GBR,conjunct,Web Hosting,venture,532850.0
GBR,conjunct,Web Hosting,venture,402000.0
GBR,connexica,Software,venture,394842.0
GBR,convergence-pharmaceuticals,Biotechnology,venture,35400000.0
GBR,corizon,Software,venture,3000000.0
GBR,cortexica,Brand Marketing,venture,3450000.0
GBR,cortexica,Brand Marketing,venture,2515786.0
GBR,countrywide-healthcare-supplies,Health Care,venture,4566442.0
GBR,covalent-software,Software,venture,447000.0
GBR,covelus,Software,venture,789000.0
GBR,crawford-scientific,E-Commerce,venture,6469163.0
GBR,creabilis,Biotechnology,venture,31145048.0
GBR,creabilis,Biotechnology,venture,20000000.0
GBR,creativity-software,Software,venture,767000.0
GBR,credit-benchmark,Financial Services,venture,20000000.0
GBR,credit-benchmark,Financial Services,venture,7000000.0
GBR,creo-medical,Developer Tools,venture,8450000.0
GBR,crescendo-biologics,Biotechnology,venture,26516900.0
GBR,crescendo-biologics,Biotechnology,venture,3030502.0
GBR,crescendo-biologics,Biotechnology,venture,7300000.0
GBR,crispr-therapeutics,Biotechnology,venture,25000000.0
GBR,crispr-therapeutics,Biotechnology,venture,64000000.0
GBR,critical-outcome-technologies,Biotechnology,venture,45758.0
GBR,critical-outcome-technologies,Biotechnology,venture,45758.0
GBR,critical-pharmaceuticals,Biotechnology,venture,1177585.0
GBR,critical-pharmaceuticals,Biotechnology,venture,1400000.0
GBR,criticalblue,Software,venture,3700000.0
GBR,criticalblue,Software,venture,3700000.0
GBR,criticalblue,Software,venture,2000000.0
GBR,criticalblue,Software,venture,4000000.0
GBR,criticalblue,Software,venture,4110000.0
GBR,crowd-reactive-ltd,Events,venture,249420.0
GBR,crowd2fund,Financial Services,venture,2966156.0
GBR,crowdcube,Crowdfunding,venture,9362857.0
GBR,crowdcube,Crowdfunding,venture,6500000.0
GBR,crunch,Accounting,venture,801922.0
GBR,crunch,Accounting,venture,208424.0
GBR,crunch,Accounting,venture,208748.0
GBR,crysalin,Biotechnology,venture,2400000.0
GBR,cs-networks,Messaging,venture,6545530.0
GBR,cull-micro-imaging,Hardware + Software,venture,460000.0
GBR,curverider,Open Source,venture,588384.0
GBR,cxr-biosciences,Biotechnology,venture,2555672.0
GBR,cycell,Mobile,venture,1600918.0
GBR,cyprotex,Biotechnology,venture,2675263.0
GBR,cytox,Biotechnology,venture,2272877.0
GBR,cytura-corp,Software,venture,11000000.0
GBR,d3o,Chemicals,venture,19375512.0
GBR,darktrace,Network Security,venture,22500000.0
GBR,darktrace,Network Security,venture,18000000.0
GBR,datacentred,Internet,venture,6730154.0
GBR,datamars,Hardware + Software,venture,8880000.0
GBR,datanomic,Enterprise Software,venture,4.0
GBR,datanomic,Enterprise Software,venture,6300000.0
GBR,dataslide,Hardware + Software,venture,500000.0
GBR,deanslist,Curated Web,venture,13976.0
GBR,decision-curve,Software,venture,1080000.0
GBR,decisionsim,Online Education,venture,1850000.0
GBR,deep-secure,Security,venture,5596159.0
GBR,deepstream-technologies,Manufacturing,venture,15169529.0
GBR,definigen,Biotechnology,venture,2130705.0
GBR,definigen,Biotechnology,venture,3820311.0
GBR,deliveroo,Food Processing,venture,4585753.0
GBR,deliveroo,Food Processing,venture,25000000.0
GBR,deliveroo,Food Processing,venture,70000000.0
GBR,deliveroo,Food Processing,venture,100000000.0
GBR,deltadna,Analytics,venture,3000000.0
GBR,deltadna,Analytics,venture,1300000.0
GBR,deltadot,Life Sciences,venture,6100000.0
GBR,dem-solutions,Software,venture,3980000.0
GBR,dem-solutions,Software,venture,1770000.0
GBR,deminos,Consulting,venture,187539.0
GBR,depop,Android,venture,8000000.0
GBR,design-led-products,Electronics,venture,459218.0
GBR,desktop-genetics,Biotechnology,venture,275000.0
GBR,desktop-genetics,Biotechnology,venture,2156444.0
GBR,destiny-pharma,Biotechnology,venture,4709879.0
GBR,diabetica,Biotechnology,venture,1210000.0
GBR,diamond-microwave-devices,Semiconductors,venture,2160000.0
GBR,diamond-topco,Manufacturing,venture,27900945.0
GBR,dice,Big Data,venture,100827.0
GBR,dictate-it,Health Care Information Technology,venture,430930.0
GBR,digeprint,Health Diagnostics,venture,386406.0
GBR,digital-assess,Education,venture,3000000.0
GBR,digital-contact,Finance Technology,venture,3800000.0
GBR,digital-shadows,Analytics,venture,8000000.0
GBR,digitalbox,Advertising,venture,1000000.0
GBR,directa-plus,Nanotechnology,venture,4260000.0
GBR,displaynote-technologies,Software,venture,1594194.0
GBR,diurnal,Biotechnology,venture,531746.0
GBR,diurnal,Biotechnology,venture,10104242.0
GBR,diverse-energy,Clean Technology,venture,3155252.0
GBR,dog-digital,Consulting,venture,1594442.0
GBR,domainex,Biotechnology,venture,718000.0
GBR,domainex,Biotechnology,venture,2368857.0
GBR,donation,Employer Benefits Programs,venture,262461.0
GBR,dot-medical,Health Care,venture,861815.0
GBR,duedil,Analytics,venture,5000000.0
GBR,duedil,Analytics,venture,17000000.0
GBR,duncan-todd,Local Businesses,venture,8485408.0
GBR,duvas-technologies,Hardware + Software,venture,1408405.0
GBR,dynamic-it-management-services,Software,venture,1700000.0
GBR,dynex,Semiconductors,venture,1515251.0
GBR,dynmark-international,Messaging,venture,981000.0
GBR,dysismedical,Health Care,venture,148954.0
GBR,dysismedical,Health Care,venture,11349443.0
GBR,dysismedical,Health Care,venture,58591.0
GBR,e-car-club,Automotive,venture,327333.0
GBR,e-car-club,Automotive,venture,837558.0
GBR,e-go-aeroplanes,Manufacturing,venture,1597632.0
GBR,e-leathergroup,Textiles,venture,8425073.0
GBR,eagle-eye-solutions,Curated Web,venture,2427799.0
GBR,easybring,Collaboration,venture,850000.0
GBR,eatfirst,Consumer Goods,venture,8000000.0
GBR,ebookers-plc,Travel,venture,10000000.0
GBR,ebury-partners,Finance,venture,5603526.0
GBR,ebury-partners,Finance,venture,30638124.0
GBR,eclinicalhealth,Clinical Trials,venture,2612595.0
GBR,eco-plastics,Clean Technology,venture,11970000.0
GBR,ecometrica,Carbon,venture,391655.0
GBR,ecommera,Software,venture,8260000.0
GBR,ecommera,Software,venture,41000000.0
GBR,ecommera,Software,venture,2150000.0
GBR,econic-technologies,Manufacturing,venture,7727782.0
GBR,ecourier,Algorithms,venture,3761685.0
GBR,ecourier,Algorithms,venture,6064606.0
GBR,ecovision,Manufacturing,venture,5959015.0
GBR,ecrebo,Enterprise Software,venture,6300000.0
GBR,edenbrook-limited,Consulting,venture,1890000.0
GBR,edinburgh-molecular-imaging,Photography,venture,6061005.0
GBR,edinburgh-robotics,Hardware + Software,venture,89000.0
GBR,edinburgh-robotics,Hardware + Software,venture,498000.0
GBR,editd,Analytics,venture,4400000.0
GBR,eflow,Enterprise Software,venture,649000.0
GBR,eglue-business-technologies,Software,venture,12000000.0
GBR,eglue-business-technologies,Software,venture,10000000.0
GBR,egress-software-technologies,Cloud Data Services,venture,3333553.0
GBR,eight19,Semiconductors,venture,7032007.0
GBR,electric-cloud,Software,venture,9000000.0
GBR,electric-cloud,Software,venture,8000000.0
GBR,electric-cloud,Software,venture,8000000.0
GBR,electric-cloud,Software,venture,4000000.0
GBR,electric-cloud,Software,venture,598000.0
GBR,electric-cloud,Software,venture,12000000.0
GBR,electric-cloud,Software,venture,4244999.0
GBR,elixent,Semiconductors,venture,15000000.0
GBR,elixent,Semiconductors,venture,10000000.0
GBR,elonics,Semiconductors,venture,9500000.0
GBR,elonics,Semiconductors,venture,4000000.0
GBR,emoov,E-Commerce,venture,3462113.0
GBR,endomagnetics,Health Care,venture,3133502.0
GBR,enecsys,Clean Technology,venture,9900000.0
GBR,enecsys,Clean Technology,venture,4200000.0
GBR,enecsys,Clean Technology,venture,41000000.0
GBR,enigmatic,Enterprise Software,venture,6000000.0
GBR,enigmatic,Enterprise Software,venture,14000000.0
GBR,enigmatic,Enterprise Software,venture,12500000.0
GBR,enrich-social-productions,Games,venture,3470000.0
GBR,enterprise-therapeutics,Diagnostics,venture,3736804.0
GBR,enterprise-therapeutics,Diagnostics,venture,2462346.0
GBR,environmentiq,Software,venture,15000000.0
GBR,eosemi,Semiconductors,venture,4490000.0
GBR,epitiro,Internet,venture,2000000.0
GBR,equinox-converged-solutions,Design,venture,20130789.0
GBR,ereceipts,Enterprise Software,venture,1629238.0
GBR,erply,Accounting,venture,2000000.0
GBR,erply,Accounting,venture,2150000.0
GBR,esbatech,Biotechnology,venture,41000000.0
GBR,esbatech,Biotechnology,venture,22000000.0
GBR,escapism-media,Hospitality,venture,209000.0
GBR,eseekers,Social Media,venture,587000.0
GBR,esellerpro,CRM,venture,1583323.0
GBR,esellerpro,CRM,venture,3174138.0
GBR,eseye,Internet of Things,venture,2883131.0
GBR,eseye,Internet of Things,venture,10520123.0
GBR,etc-education,EdTech,venture,1000000.0
GBR,etf-securities,Security,venture,10000000.0
GBR,eurosite-power,Clean Technology,venture,2100000.0
GBR,eurosite-power,Clean Technology,venture,1400000.0
GBR,eusa-pharma,Biotechnology,venture,13970000.0
GBR,eusa-pharma,Biotechnology,venture,9100000.0
GBR,eusa-pharma,Biotechnology,venture,18600000.0
GBR,eusa-pharma,Biotechnology,venture,12530000.0
GBR,eutechnyx,Games,venture,8800000.0
GBR,eve-2,Furniture,venture,3800875.0
GBR,everyclick,Search,venture,738000.0
GBR,evgen,Biotechnology,venture,712671.0
GBR,evi,Mobile,venture,3977207.0
GBR,evigilo,Messaging,venture,350000.0
GBR,evigilo,Messaging,venture,3000000.0
GBR,eviivo,Enterprise Software,venture,48919968.0
GBR,evodental,Biotechnology,venture,613106.0
GBR,evolve-corporation,Financial Services,venture,441278.0
GBR,exabre,Personalization,venture,4960000.0
GBR,exabre,Personalization,venture,8500000.0
GBR,exchange-lab,Advertising,venture,8000000.0
GBR,exchange-lab,Advertising,venture,6000000.0
GBR,exco-intouch,Biotechnology,venture,5000000.0
GBR,exosect,Biotechnology,venture,2231018.0
GBR,exosect,Biotechnology,venture,3223327.0
GBR,expopromoter,Curated Web,venture,1000000.0
GBR,exterity,Enterprise Software,venture,1651125.0
GBR,exterity,Enterprise Software,venture,1440000.0
GBR,f-star-biotechnologische-forschungs-und-entwicklungsges-m-b-h,Biotechnology,venture,8252906.0
GBR,f-star-biotechnologische-forschungs-und-entwicklungsges-m-b-h,Biotechnology,venture,9400000.0
GBR,f-star-biotechnologische-forschungs-und-entwicklungsges-m-b-h,Biotechnology,venture,4424100.0
GBR,f-star-biotechnologische-forschungs-und-entwicklungsges-m-b-h,Biotechnology,venture,11480000.0
GBR,f-star-biotechnologische-forschungs-und-entwicklungsges-m-b-h,Biotechnology,venture,21739500.0
GBR,f2g,Biotechnology,venture,30000000.0
GBR,f2g,Biotechnology,venture,11741756.0
GBR,factonomy,Software,venture,1690000.0
GBR,factonomy,Software,venture,382000.0
GBR,famecount,Curated Web,venture,7464266.0
GBR,fanatix,Mobile,venture,1000000.0
GBR,fanatix,Mobile,venture,1000000.0
GBR,fantasy-shopper,Fashion,venture,3300000.0
GBR,farfetch,E-Commerce,venture,20000000.0
GBR,farfetch,E-Commerce,venture,18000000.0
GBR,farfetch,E-Commerce,venture,86000000.0
GBR,farfetch,E-Commerce,venture,66000000.0
GBR,farfetch,E-Commerce,venture,4500000.0
GBR,fashion-gps,Software,venture,4000000.0
GBR,fashionspace,Design,venture,200000.0
GBR,fastnet-oil-and-gas,Energy,venture,15152514.0
GBR,favorit,Blogging Platforms,venture,712000.0
GBR,fdtek,Software,venture,989000.0
GBR,festicket,E-Commerce,venture,3000000.0
GBR,ffrees-family-finance,Banking,venture,3200000.0
GBR,ffrees-family-finance,Banking,venture,1500000.0
GBR,fia-formula-e,Racing,venture,68569234.0
GBR,first-active-media,Curated Web,venture,609539.0
GBR,first-light-fusion,Energy,venture,35519253.0
GBR,firstgate-holding,Finance,venture,23960000.0
GBR,fits-me,E-Commerce,venture,7200000.0
GBR,fits-me,E-Commerce,venture,5300000.0
GBR,flatclub,E-Commerce,venture,1500000.0
GBR,flexeye,Information Technology,venture,4459861.0
GBR,flexiant,Enterprise Software,venture,5716641.0
GBR,flexion,Apps,venture,2500000.0
GBR,flirtomatic,Mobile,venture,9000000.0
GBR,flirtomatic,Mobile,venture,3951580.0
GBR,flowline,Clean Technology,venture,5104587.0
GBR,fluidic-analytics,Biotechnology,venture,2443430.0
GBR,flypay,Apps,venture,10700000.0
GBR,followap,Messaging,venture,16000000.0
GBR,fonestarz-media,Mobile,venture,6975497.0
GBR,foodit,Hospitality,venture,2000000.0
GBR,footbo,Games,venture,2500000.0
GBR,footbo,Games,venture,1000000.0
GBR,footbo,Games,venture,1000000.0
GBR,footfall123,App Marketing,venture,2722767.0
GBR,fotech,Clean Technology,venture,12911358.0
GBR,freeagent-central,Software,venture,6689.0
GBR,freeagent-central,Software,venture,3000000.0
GBR,freeagent-central,Software,venture,1000000.0
GBR,freeagent-central,Software,venture,1250000.0
GBR,freespee,Advertising,venture,4274490.0
GBR,freespee,Advertising,venture,1499850.0
GBR,frontier-silicon,Semiconductors,venture,28000000.0
GBR,frontier-silicon,Semiconductors,venture,31360456.0
GBR,funding-options,B2B,venture,3105107.0
GBR,funxional-therapeutics,Biotechnology,venture,12200000.0
GBR,fuse-universal,Education,venture,10000000.0
GBR,fusion-antibodies,Biotechnology,venture,2500000.0
GBR,g-nostics,Diagnostics,venture,1080667.0
GBR,gameaccount-network,Software,venture,33638582.0
GBR,garlik,Finance,venture,5000000.0
GBR,garlik,Finance,venture,5400000.0
GBR,garlik,Finance,venture,2340000.0
GBR,garlik,Finance,venture,11950000.0
GBR,gateway-3d,3D,venture,296433.0
GBR,gateway-3d,3D,venture,393085.0
GBR,gazoob,Apps,venture,3250876.0
GBR,gb-environmental,Clean Technology,venture,1320000.0
GBR,gci-com,Enterprise Software,venture,15882388.0
